observation_id,observation_date,observation_time,plant_nickname,phenophase_status,abundance_category,abundance_category_value,raw_abundance_value,category,phenophase_name,scientific_name,common_name,latitude,longitude,site_name,elevation,observation_comments,network,date,year,month,class,code,start_phase,end_phase
26402495,2021-05-15,12:00:00 AM,CADE 1.4,Yes,How many fresh pollen cones are present?,11 to 100,NULL,Pollen cones,Pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402496,2021-05-15,12:00:00 AM,CADE 1.4,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402497,2021-05-15,12:00:00 AM,CADE 1.4,?,How much pollen is released?,,NULL,Pollen cones,Pollen release,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402498,2021-05-15,12:00:00 AM,CADE 1.4,No,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402499,2021-05-15,12:00:00 AM,CADE 1.4,Yes,How many seed cones are ripe?,11 to 100,NULL,Seed cones,Ripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402500,2021-05-15,12:00:00 AM,CADE 1.4,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402501,2021-05-15,12:00:00 AM,ABCO 1.4,No,How many buds are breaking?,,NULL,Needles,Breaking needle buds,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402502,2021-05-15,12:00:00 AM,ABCO 1.4,No,How many young needles are present?,,NULL,Needles,Young needles,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402503,2021-05-15,12:00:00 AM,ABCO 1.4,Yes,How many fresh pollen cones are present?,"1,001 to 10,000",NULL,Pollen cones,Pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402504,2021-05-15,12:00:00 AM,ABCO 1.4,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,Less than 5%,NULL,Pollen cones,Open pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402505,2021-05-15,12:00:00 AM,ABCO 1.4,?,How much pollen is released?,,NULL,Pollen cones,Pollen release,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402506,2021-05-15,12:00:00 AM,ABCO 1.4,?,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402507,2021-05-15,12:00:00 AM,ABCO 1.4,?,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402508,2021-05-15,12:00:00 AM,ABCO 1.4,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402509,2021-05-15,12:00:00 AM,ABCO 1.5,No,How many buds are breaking?,,NULL,Needles,Breaking needle buds,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,Plant looks relatively unhealthy and sparse. No seed or pollen cones visible,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402510,2021-05-15,12:00:00 AM,ABCO 1.5,No,How many young needles are present?,,NULL,Needles,Young needles,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,Plant looks relatively unhealthy and sparse. No seed or pollen cones visible,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402511,2021-05-15,12:00:00 AM,ABCO 1.5,?,How many fresh pollen cones are present?,,NULL,Pollen cones,Pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,Plant looks relatively unhealthy and sparse. No seed or pollen cones visible,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402512,2021-05-15,12:00:00 AM,ABCO 1.5,?,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,Plant looks relatively unhealthy and sparse. No seed or pollen cones visible,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402513,2021-05-15,12:00:00 AM,ABCO 1.5,?,How much pollen is released?,,NULL,Pollen cones,Pollen release,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,Plant looks relatively unhealthy and sparse. No seed or pollen cones visible,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402514,2021-05-15,12:00:00 AM,ABCO 1.5,?,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,Plant looks relatively unhealthy and sparse. No seed or pollen cones visible,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402515,2021-05-15,12:00:00 AM,ABCO 1.5,?,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,Plant looks relatively unhealthy and sparse. No seed or pollen cones visible,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402516,2021-05-15,12:00:00 AM,ABCO 1.5,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,Plant looks relatively unhealthy and sparse. No seed or pollen cones visible,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402517,2021-05-15,12:00:00 AM,CADE 1.5,Yes,How many fresh pollen cones are present?,11 to 100,NULL,Pollen cones,Pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402518,2021-05-15,12:00:00 AM,CADE 1.5,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,95% or more,NULL,Pollen cones,Open pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402519,2021-05-15,12:00:00 AM,CADE 1.5,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402520,2021-05-15,12:00:00 AM,CADE 1.5,No,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402521,2021-05-15,12:00:00 AM,CADE 1.5,Yes,How many seed cones are ripe?,11 to 100,NULL,Seed cones,Ripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402522,2021-05-15,12:00:00 AM,CADE 1.5,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Not that many pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402523,2021-05-15,12:00:00 AM,greenleaf manzanita-6,No,How many buds are breaking?,,NULL,Leaves,Breaking leaf buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26402524,2021-05-15,12:00:00 AM,greenleaf manzanita-6,Yes,How many young leaves are present?,11 to 100,NULL,Leaves,Young leaves,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26402525,2021-05-15,12:00:00 AM,greenleaf manzanita-6,Yes,"How many flowers and flower buds are present? For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), simply estimate the number of flower heads, spikes or catkins and not the number of individual flowers.",11 to 100,NULL,Flowers,Flowers or flower buds,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26402526,2021-05-15,12:00:00 AM,greenleaf manzanita-6,Yes,"What percentage of all fresh flowers (buds plus unopened plus open) on the plant are open?  For species in which individual flowers are clustered in flower heads, spikes or catkins (inflorescences), estimate the percentage of all individual flowers that are open.",95% or more,NULL,Flowers,Open flowers,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26402527,2021-05-15,12:00:00 AM,greenleaf manzanita-6,Yes,How many fruits are present?,"101 to 1,000",NULL,Fruits,Fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26402528,2021-05-15,12:00:00 AM,greenleaf manzanita-6,No,What percentage of all fruits (unripe plus ripe) on the plant are ripe? ,,NULL,Fruits,Ripe fruits,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26402529,2021-05-15,12:00:00 AM,greenleaf manzanita-6,No,How many mature fruits have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Fruits,Recent fruit or seed drop,Arctostaphylos patula,greenleaf manzanita,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Angiosperm,ARPA,2021-04-22,2021-09-16
26402530,2021-05-15,12:00:00 AM,ABCO 1.6,No,How many buds are breaking?,,NULL,Needles,Breaking needle buds,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402531,2021-05-15,12:00:00 AM,ABCO 1.6,No,How many young needles are present?,,NULL,Needles,Young needles,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402532,2021-05-15,12:00:00 AM,ABCO 1.6,Yes,How many fresh pollen cones are present?,"101 to 1,000",NULL,Pollen cones,Pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402533,2021-05-15,12:00:00 AM,ABCO 1.6,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,Less than 5%,NULL,Pollen cones,Open pollen cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402534,2021-05-15,12:00:00 AM,ABCO 1.6,?,How much pollen is released?,,NULL,Pollen cones,Pollen release,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402535,2021-05-15,12:00:00 AM,ABCO 1.6,?,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402536,2021-05-15,12:00:00 AM,ABCO 1.6,?,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402537,2021-05-15,12:00:00 AM,ABCO 1.6,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Abies concolor,white fir,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,ABCO,2021-04-22,2021-09-16
26402538,2021-05-15,12:00:00 AM,incense cedar-6,No,How many fresh pollen cones are present?,,NULL,Pollen cones,Pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402539,2021-05-15,12:00:00 AM,incense cedar-6,No,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402540,2021-05-15,12:00:00 AM,incense cedar-6,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402541,2021-05-15,12:00:00 AM,incense cedar-6,No,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402542,2021-05-15,12:00:00 AM,incense cedar-6,No,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402543,2021-05-15,12:00:00 AM,incense cedar-6,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Calocedrus decurrens,incense cedar,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,CADE,2021-04-22,2021-09-16
26402544,2021-05-15,12:00:00 AM,PIJE 1.1,No,"How many needle bundles are emerging?
",,NULL,Needles,Emerging needles,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Very young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402545,2021-05-15,12:00:00 AM,PIJE 1.1,No,"How many bundles with young needles are present?
",,NULL,Needles,Young needles,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Very young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402546,2021-05-15,12:00:00 AM,PIJE 1.1,No,How many fresh pollen cones are present?,,NULL,Pollen cones,Pollen cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Very young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402547,2021-05-15,12:00:00 AM,PIJE 1.1,No,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Very young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402548,2021-05-15,12:00:00 AM,PIJE 1.1,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Very young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402549,2021-05-15,12:00:00 AM,PIJE 1.1,No,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Very young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402550,2021-05-15,12:00:00 AM,PIJE 1.1,No,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Very young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402551,2021-05-15,12:00:00 AM,PIJE 1.1,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Very young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402552,2021-05-15,12:00:00 AM,PIJE 1.6,No,"How many needle bundles are emerging?
",,NULL,Needles,Emerging needles,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402553,2021-05-15,12:00:00 AM,PIJE 1.6,No,"How many bundles with young needles are present?
",,NULL,Needles,Young needles,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402554,2021-05-15,12:00:00 AM,PIJE 1.6,No,How many fresh pollen cones are present?,,NULL,Pollen cones,Pollen cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402555,2021-05-15,12:00:00 AM,PIJE 1.6,No,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,,NULL,Pollen cones,Open pollen cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402556,2021-05-15,12:00:00 AM,PIJE 1.6,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402557,2021-05-15,12:00:00 AM,PIJE 1.6,No,How many seed cones are unripe?,,NULL,Seed cones,Unripe seed cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402558,2021-05-15,12:00:00 AM,PIJE 1.6,No,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402559,2021-05-15,12:00:00 AM,PIJE 1.6,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Young,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402560,2021-05-15,12:00:00 AM,PIJE 1.5,No,"How many needle bundles are emerging?
",,NULL,Needles,Emerging needles,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Tough to see pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402561,2021-05-15,12:00:00 AM,PIJE 1.5,No,"How many bundles with young needles are present?
",,NULL,Needles,Young needles,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Tough to see pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402562,2021-05-15,12:00:00 AM,PIJE 1.5,Yes,How many fresh pollen cones are present?,11 to 100,NULL,Pollen cones,Pollen cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Tough to see pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402563,2021-05-15,12:00:00 AM,PIJE 1.5,Yes,What percentage of all fresh pollen cones (unopened plus open) on the plant are open? ,75-94%,NULL,Pollen cones,Open pollen cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Tough to see pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402564,2021-05-15,12:00:00 AM,PIJE 1.5,No,How much pollen is released?,,NULL,Pollen cones,Pollen release,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Tough to see pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402565,2021-05-15,12:00:00 AM,PIJE 1.5,Yes,How many seed cones are unripe?,11 to 100,NULL,Seed cones,Unripe seed cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Tough to see pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402566,2021-05-15,12:00:00 AM,PIJE 1.5,No,How many seed cones are ripe?,,NULL,Seed cones,Ripe seed cones,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Tough to see pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402567,2021-05-15,12:00:00 AM,PIJE 1.5,No,How many seed cones have dropped seeds or have completely dropped or been removed from the plant since your last visit?,,NULL,Seed cones,Recent cone or seed drop,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,Tough to see pollen cones,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
26402568,2021-05-15,12:00:00 AM,PIJE 1.4,No,"How many needle bundles are emerging?
",,NULL,Needles,Emerging needles,Pinus jeffreyi,Jeffrey pine,37.0591,-119.2182,CZO,1719,,NULL,2021-05-15,2021,5,Gymnosperm,PIJE,2021-04-22,2021-09-16
